time	V(out1)-V(out2)	I(V5)
4.090594248018353e-008	5.164425e-008	-6.359968e-004
4.140902008995101e-008	5.164425e-008	-7.754008e-004
4.181849476860832e-008	5.164425e-008	-9.621321e-004
4.216453618013378e-008	5.164425e-008	-1.218605e-003
4.245658054874814e-008	5.164425e-008	-1.567844e-003
4.269481532465435e-008	5.164425e-008	-2.023174e-003
4.288024560227808e-008	5.164425e-008	-2.578995e-003
4.312203830502057e-008	5.164425e-008	-3.543008e-003
4.321464675810816e-008	5.164425e-008	-3.963019e-003
4.327551032629883e-008	5.164425e-008	-4.250506e-003
4.336214463391168e-008	5.164425e-008	-4.651921e-003
4.344154851784426e-008	5.164425e-008	-5.003019e-003
4.352271516084398e-008	5.164425e-008	-5.328509e-003
4.363463667411241e-008	5.164425e-008	-5.696855e-003
4.379027329711607e-008	5.164425e-008	-6.081311e-003
4.386022587292756e-008	5.164425e-008	-6.200265e-003
4.390960322768844e-008	5.164425e-008	-6.256653e-003
4.394331574592152e-008	5.164424e-008	-6.286109e-003
4.398227164533518e-008	5.164424e-008	-6.313008e-003
4.402308340499558e-008	5.164425e-008	-6.335368e-003
4.406558403993335e-008	5.164425e-008	-6.352866e-003
4.413028610547133e-008	5.164425e-008	-6.371430e-003
4.420428049799242e-008	5.164425e-008	-6.384105e-003
4.431548492717312e-008	5.164425e-008	-6.391419e-003
4.447116611331090e-008	5.164425e-008	-6.388614e-003
4.469956527719014e-008	5.164425e-008	-6.370119e-003
4.505731139102319e-008	5.164425e-008	-6.326473e-003
4.562261694179983e-008	5.164425e-008	-6.246179e-003
4.563166018531154e-008	5.164425e-008	-6.244821e-003
4.564974667233498e-008	5.164425e-008	-6.242038e-003
4.568591964638184e-008	5.164425e-008	-6.236467e-003
4.575826559447557e-008	5.164424e-008	-6.225306e-003
4.590295749066303e-008	5.164425e-008	-6.202925e-003
4.619234128303796e-008	5.164425e-008	-6.157986e-003
4.659399023447062e-008	5.164425e-008	-6.095287e-003
4.703667717648632e-008	5.164425e-008	-6.026010e-003
4.747860438140112e-008	5.164425e-008	-5.957344e-003
4.799350460877379e-008	5.164425e-008	-5.878773e-003
4.861664651565415e-008	5.164424e-008	-5.784580e-003
4.923563994458222e-008	5.164424e-008	-5.687771e-003
4.984235524824516e-008	5.164422e-008	-5.584905e-003
5.048531390226621e-008	5.164418e-008	-5.465619e-003
5.106228887249017e-008	5.164409e-008	-5.350173e-003
5.146525466526441e-008	5.164399e-008	-5.264234e-003
5.186054395236306e-008	5.164384e-008	-5.175247e-003
5.231269396402009e-008	5.164356e-008	-5.068767e-003
5.278970625837281e-008	5.164307e-008	-4.952082e-003
5.335290594161255e-008	5.164204e-008	-4.810825e-003
5.399076042062948e-008	5.163957e-008	-4.650713e-003
5.483870406901687e-008	5.163124e-008	-4.445212e-003
5.589603900121880e-008	5.159630e-008	-4.207595e-003
5.719890377268848e-008	5.145756e-008	-3.937847e-003
5.821368234144714e-008	5.114433e-008	-3.730892e-003
5.896733731777845e-008	5.056951e-008	-3.556282e-003
5.956903799577701e-008	4.959680e-008	-3.371519e-003
6.010454763842531e-008	4.793809e-008	-3.129293e-003
6.062199551439064e-008	4.494177e-008	-2.754129e-003
6.119152292376831e-008	3.898565e-008	-2.072581e-003
6.171228165629666e-008	2.972161e-008	-1.065550e-003
6.214065993392809e-008	1.892994e-008	8.164003e-005
6.214859750367315e-008	1.868188e-008	1.078001e-004
6.216447264316327e-008	1.813172e-008	1.656759e-004
6.219622292214350e-008	1.699478e-008	2.846504e-004
6.225972348010396e-008	1.455664e-008	5.362781e-004
6.238672459602486e-008	9.096762e-009	1.090324e-003
6.257799776815819e-008	-5.442751e-010	2.054041e-003
6.283200000000000e-008	-1.511412e-008	3.496961e-003
6.290820066955254e-008	-2.050358e-008	4.018148e-003
6.300980156228927e-008	-2.844470e-008	4.771708e-003
6.321300334776273e-008	-4.639059e-008	6.418319e-003
6.342549517731318e-008	-6.779527e-008	8.233859e-003
6.356457444341397e-008	-8.386302e-008	9.324759e-003
6.370688587853700e-008	-1.026296e-007	1.003973e-002
6.389775196579334e-008	-1.310421e-007	1.020416e-002
6.407933511105772e-008	-1.613891e-007	9.671962e-003
6.421238491623951e-008	-1.863379e-007	8.934828e-003
6.437855965206525e-008	-2.208676e-007	7.778123e-003
6.453396411479418e-008	-2.568171e-007	6.553861e-003
6.476755907091921e-008	-3.166454e-007	4.597268e-003
6.490538398304829e-008	-3.552462e-007	3.528279e-003
6.503097855109406e-008	-3.934829e-007	2.768510e-003
6.518110873047154e-008	-4.424741e-007	2.137341e-003
6.532862892908397e-008	-4.938779e-007	1.717542e-003
6.546304684552825e-008	-5.438370e-007	1.455970e-003
6.561168002683564e-008	-6.024980e-007	1.246660e-003
6.575529356861962e-008	-6.625248e-007	1.092986e-003
6.591250775553069e-008	-7.320805e-007	9.620929e-004
6.607992903167007e-008	-8.102162e-007	8.500158e-004
6.622745592837210e-008	-8.826620e-007	7.686730e-004
6.637729038284184e-008	-9.599869e-007	6.995667e-004
6.656348180574453e-008	-1.061074e-006	6.273279e-004
6.679897311672181e-008	-1.196999e-006	5.522242e-004
6.716822662462512e-008	-1.425678e-006	4.578093e-004
6.757171386018652e-008	-1.696056e-006	3.769051e-004
6.807695630282465e-008	-2.064096e-006	2.998968e-004
6.859599693417373e-008	-2.475622e-006	2.408571e-004
6.912568704950774e-008	-2.936238e-006	1.964673e-004
6.965453297213977e-008	-3.449444e-006	1.632236e-004
7.019578947552639e-008	-4.054335e-006	1.370833e-004
7.074034533692270e-008	-4.789227e-006	1.164105e-004
7.129564865433482e-008	-5.772594e-006	9.956969e-005
7.186739614997874e-008	-7.354222e-006	8.554647e-005
7.246354666447538e-008	-1.030345e-005	7.356791e-005
7.301007917295424e-008	-1.483406e-005	6.447134e-005
7.357643296169062e-008	-2.118916e-005	5.661685e-005
7.420366860114211e-008	-2.900713e-005	4.933226e-005
7.486417479794891e-008	-3.730760e-005	4.299903e-005
7.576484406171766e-008	-4.844288e-005	3.596428e-005
7.662433813937244e-008	-5.884099e-005	3.058359e-005
7.766638089988266e-008	-7.113996e-005	2.545172e-005
7.868776388207037e-008	-8.285824e-005	2.153126e-005
7.995490745666979e-008	-9.686398e-005	1.785250e-005
8.146668252997071e-008	-1.127062e-004	1.463369e-005
8.330087366483640e-008	-1.305503e-004	1.189216e-005
8.524490040418174e-008	-1.478349e-004	9.855591e-006
8.709057838439017e-008	-1.626906e-004	8.090879e-006
8.893584787217782e-008	-1.755608e-004	3.243437e-006
9.073931418158460e-008	-1.818524e-004	-2.213338e-005
9.260740282792074e-008	-1.764542e-004	-1.174749e-004
9.440540696293565e-008	-1.645517e-004	-3.093179e-004
9.581959969664472e-008	-1.577313e-004	-5.122894e-004
9.670369792695218e-008	-1.560236e-004	-6.401314e-004
9.724240319075926e-008	-1.555574e-004	-7.117051e-004
9.773581233990891e-008	-1.552417e-004	-7.761929e-004
9.826560224220181e-008	-1.549631e-004	-8.493618e-004
9.851642036928702e-008	-1.548500e-004	-8.889941e-004
9.878202575363878e-008	-1.547444e-004	-9.381469e-004
9.908997421842934e-008	-1.546339e-004	-1.009390e-003
9.951635772186665e-008	-1.544980e-004	-1.147170e-003
1.000756503540722e-007	-1.543441e-004	-1.459470e-003
1.008936948392412e-007	-1.541549e-004	-2.705194e-003
1.017731059529053e-007	-1.539863e-004	-6.055712e-003
1.026357421151138e-007	-1.538470e-004	-1.091378e-002
1.029883556453725e-007	-1.537971e-004	-1.229122e-002
1.033178336765709e-007	-1.537546e-004	-1.263509e-002
1.035674255845010e-007	-1.537242e-004	-1.265042e-002
1.038482016746630e-007	-1.536920e-004	-1.260238e-002
1.042865352327538e-007	-1.536448e-004	-1.248748e-002
1.047579301515111e-007	-1.535979e-004	-1.234788e-002
1.054877130006911e-007	-1.535311e-004	-1.212358e-002
1.060043033649619e-007	-1.534874e-004	-1.196362e-002
1.062969093424461e-007	-1.534642e-004	-1.187348e-002
1.064705994427030e-007	-1.534509e-004	-1.182042e-002
1.065785725095342e-007	-1.534429e-004	-1.178749e-002
1.066465418856844e-007	-1.534379e-004	-1.176676e-002
1.067067049954797e-007	-1.534335e-004	-1.174841e-002
1.067761322552991e-007	-1.534284e-004	-1.172724e-002
1.068466886810913e-007	-1.534234e-004	-1.170572e-002
1.069357328158074e-007	-1.534171e-004	-1.167857e-002
1.070324744957717e-007	-1.534103e-004	-1.164908e-002
1.071480824609934e-007	-1.534023e-004	-1.161392e-002
1.072667417086291e-007	-1.533942e-004	-1.157795e-002
1.073123371963300e-007	-1.533912e-004	-1.156415e-002
1.073732915885600e-007	-1.533871e-004	-1.154570e-002
1.074260039104148e-007	-1.533836e-004	-1.152974e-002
1.074816984817014e-007	-1.533799e-004	-1.151288e-002
1.075648087622947e-007	-1.533744e-004	-1.148772e-002
1.076513569568729e-007	-1.533688e-004	-1.146152e-002
1.077763559770311e-007	-1.533608e-004	-1.142368e-002
1.079273095616671e-007	-1.533513e-004	-1.137798e-002
1.081221243491270e-007	-1.533393e-004	-1.131637e-002
1.083787360613010e-007	-1.533239e-004	-1.122880e-002
1.087069412422423e-007	-1.533048e-004	-1.111274e-002
1.091432177514355e-007	-1.532803e-004	-1.095300e-002
1.097407529245004e-007	-1.532484e-004	-1.071704e-002
1.104159709055284e-007	-1.532142e-004	-1.043182e-002
1.110306014865254e-007	-1.531846e-004	-1.015533e-002
1.116705874541911e-007	-1.531553e-004	-9.847977e-003
1.123056271963020e-007	-1.531274e-004	-9.535582e-003
1.129628945122296e-007	-1.530996e-004	-9.216821e-003
1.136197740245822e-007	-1.530729e-004	-8.904080e-003
1.142156053026409e-007	-1.530494e-004	-8.622944e-003
1.147205391773232e-007	-1.530300e-004	-8.393604e-003
1.152169892684294e-007	-1.530113e-004	-8.184764e-003
1.157143605324588e-007	-1.529930e-004	-7.983754e-003
1.162981984892676e-007	-1.529721e-004	-7.740613e-003
1.170694496526957e-007	-1.529452e-004	-7.398445e-003
1.179950634650023e-007	-1.529143e-004	-6.865496e-003
1.187339341010177e-007	-1.528914e-004	-6.160721e-003
1.192459250074999e-007	-1.528772e-004	-5.450298e-003
1.196934403711009e-007	-1.528663e-004	-4.751980e-003
1.201333642672232e-007	-1.528572e-004	-3.705281e-003
1.203519131712092e-007	-1.528539e-004	-2.539177e-003
1.205813890117776e-007	-1.528521e-004	-7.173339e-004
1.207698528360945e-007	-1.528522e-004	8.667175e-004
1.209861813831263e-007	-1.528545e-004	2.684960e-003
1.213312200816464e-007	-1.528623e-004	5.584972e-003
1.217967333588704e-007	-1.528791e-004	9.409187e-003
1.220876399905612e-007	-1.528940e-004	1.105063e-002
1.222812593474784e-007	-1.529074e-004	1.107692e-002
1.224178835197680e-007	-1.529196e-004	1.066866e-002
1.225762473467013e-007	-1.529368e-004	1.019540e-002
1.227430271078393e-007	-1.529579e-004	9.696941e-003
1.229115785765629e-007	-1.529828e-004	9.193115e-003
1.231240897323384e-007	-1.530190e-004	8.557769e-003
1.233533738567381e-007	-1.530641e-004	7.872095e-003
1.236318856925506e-007	-1.531285e-004	7.019281e-003
1.240510701392411e-007	-1.532444e-004	5.655624e-003
1.244947823417364e-007	-1.533948e-004	4.127588e-003
1.250500890947683e-007	-1.536144e-004	2.175186e-003
1.250965489806024e-007	-1.536349e-004	2.011648e-003
1.251894687522708e-007	-1.536790e-004	1.732908e-003
1.253753082956075e-007	-1.537714e-004	1.396054e-003
1.256640000000000e-007	-1.539209e-004	1.139489e-003
1.256928691704393e-007	-1.539368e-004	1.121208e-003
1.257506075113178e-007	-1.539690e-004	1.084577e-003
1.258660841930748e-007	-1.540351e-004	1.011003e-003
1.260970375565888e-007	-1.541741e-004	8.785321e-004
1.265589442836169e-007	-1.544758e-004	6.734673e-004
1.272979777955474e-007	-1.550115e-004	4.224533e-004
1.280248424696499e-007	-1.556124e-004	2.312798e-004
1.287847595182495e-007	-1.563679e-004	7.860814e-005
1.296064906644800e-007	-1.575860e-004	-4.909108e-005
1.306761685641286e-007	-1.602431e-004	-1.828714e-004
1.312772468817284e-007	-1.629590e-004	-2.496588e-004
1.318305711237080e-007	-1.671956e-004	-3.135566e-004
1.324587023082878e-007	-1.738310e-004	-4.033364e-004
1.330650931229725e-007	-1.811928e-004	-5.240274e-004
1.335701347656412e-007	-1.875093e-004	-6.757405e-004
1.339730541681318e-007	-1.925148e-004	-8.668476e-004
1.343199656776795e-007	-1.967861e-004	-1.129555e-003
1.346126230840244e-007	-2.003610e-004	-1.483740e-003
1.348508091010952e-007	-2.032503e-004	-1.956605e-003
1.350742463826598e-007	-2.059437e-004	-2.651102e-003
1.353026764612191e-007	-2.086814e-004	-3.592777e-003
1.355106772981322e-007	-2.111598e-004	-4.518388e-003
1.357429957602056e-007	-2.139116e-004	-5.415080e-003
1.359859120796100e-007	-2.167710e-004	-6.023345e-003
1.362616769506731e-007	-2.199968e-004	-6.330129e-003
1.364729152054250e-007	-2.224520e-004	-6.390275e-003
1.367300575303969e-007	-2.254207e-004	-6.384342e-003
1.369992978454100e-007	-2.285031e-004	-6.358941e-003
1.375377784754362e-007	-2.346022e-004	-6.289905e-003
1.380419973110785e-007	-2.402321e-004	-6.217949e-003
1.386686765614913e-007	-2.470991e-004	-6.124906e-003
1.393375667594042e-007	-2.542613e-004	-6.025661e-003
1.401250651416298e-007	-2.624420e-004	-5.910609e-003
1.410733542775329e-007	-2.719649e-004	-5.775467e-003
1.417315929067567e-007	-2.783484e-004	-5.684808e-003
1.422349050125980e-007	-2.830717e-004	-5.618566e-003
1.427054664267217e-007	-2.873678e-004	-5.560342e-003
1.431816144193056e-007	-2.916058e-004	-5.507104e-003
1.436602274171694e-007	-2.957556e-004	-5.463389e-003
1.441830050442530e-007	-3.001698e-004	-5.433284e-003
1.446652192692674e-007	-3.041364e-004	-5.432783e-003
1.451723640115894e-007	-3.082032e-004	-5.476912e-003
1.456654285074556e-007	-3.120559e-004	-5.581981e-003
1.461886083750667e-007	-3.160298e-004	-5.773426e-003
1.467220788240749e-007	-3.199787e-004	-6.028187e-003
1.469246930867960e-007	-3.214466e-004	-6.098749e-003
1.470514134075224e-007	-3.223510e-004	-6.058387e-003
1.471159947545923e-007	-3.228086e-004	-5.935434e-003
1.471729746647289e-007	-3.232102e-004	-5.666446e-003
1.472429487854361e-007	-3.237012e-004	-5.046734e-003
1.473078375907397e-007	-3.241545e-004	-4.045303e-003
1.473879534467887e-007	-3.247112e-004	-2.033718e-003
1.474781034858690e-007	-3.253335e-004	1.263570e-003
1.475541154944187e-007	-3.258534e-004	4.958979e-003
1.476305290558189e-007	-3.263700e-004	9.551113e-003
1.477354753354669e-007	-3.270705e-004	1.677667e-002
1.478257560323262e-007	-3.276655e-004	2.328794e-002
1.479029785612018e-007	-3.281678e-004	2.844126e-002
1.479863811558933e-007	-3.287027e-004	3.313708e-002
1.481077137672870e-007	-3.294680e-004	3.925710e-002
1.482425276264249e-007	-3.302973e-004	4.625534e-002
1.484292270385607e-007	-3.313975e-004	5.699238e-002
1.487176220027373e-007	-3.329973e-004	7.513260e-002
1.490089863260308e-007	-3.344877e-004	9.399021e-002
1.493521775227463e-007	-3.360414e-004	1.154435e-001
1.497218148003388e-007	-3.372322e-004	1.364304e-001
1.502188679384585e-007	-3.380686e-004	1.618688e-001
1.502440779379146e-007	-3.380513e-004	1.629889e-001
1.503449179357388e-007	-3.378829e-004	1.672052e-001
1.504793712661711e-007	-3.374926e-004	1.724014e-001
1.507482779270358e-007	-3.361453e-004	1.814494e-001
1.512860912487651e-007	-3.320365e-004	1.959096e-001
1.517507387213762e-007	-3.275717e-004	2.047588e-001
1.522539313477585e-007	-3.224966e-004	2.114531e-001
1.525737002716984e-007	-3.195663e-004	2.154374e-001
1.529500584105624e-007	-3.165636e-004	2.206727e-001
1.533297766219685e-007	-3.140226e-004	2.267240e-001
1.538955453300825e-007	-3.109319e-004	2.365235e-001
1.540797383765909e-007	-3.101199e-004	2.393486e-001
1.541863932869620e-007	-3.097432e-004	2.404170e-001
1.543381249513195e-007	-3.092821e-004	2.412770e-001
1.544541706219178e-007	-3.089809e-004	2.416964e-001
1.545823698172520e-007	-3.087076e-004	2.419991e-001
1.547353862884357e-007	-3.084442e-004	2.422495e-001
1.549408744501304e-007	-3.081548e-004	2.424813e-001
1.551575582513887e-007	-3.078964e-004	2.426483e-001
1.554240696188709e-007	-3.076266e-004	2.427853e-001
1.557530726504638e-007	-3.073507e-004	2.428973e-001
1.561177781287941e-007	-3.071115e-004	2.429752e-001
1.566060559045410e-007	-3.068793e-004	2.430327e-001
1.570914217628851e-007	-3.067322e-004	2.430523e-001
1.575727651909820e-007	-3.066645e-004	2.430329e-001
1.580223337829850e-007	-3.066650e-004	2.429664e-001
1.584919110346702e-007	-3.067243e-004	2.428361e-001
1.589644040623500e-007	-3.068368e-004	2.425355e-001
1.594460490289755e-007	-3.070004e-004	2.419304e-001
1.599325412292224e-007	-3.072105e-004	2.409770e-001
1.604143966932511e-007	-3.074612e-004	2.394447e-001
1.609225587173967e-007	-3.077658e-004	2.369489e-001
1.612406429762163e-007	-3.079793e-004	2.350469e-001
1.615041508202262e-007	-3.081750e-004	2.335902e-001
1.618206786530777e-007	-3.084354e-004	2.323753e-001
1.622205732458189e-007	-3.088107e-004	2.317054e-001
1.627196106209127e-007	-3.093771e-004	2.315938e-001
1.633019619301951e-007	-3.102508e-004	2.317087e-001
1.638990994252286e-007	-3.117475e-004	2.318779e-001
1.646247586659470e-007	-3.153429e-004	2.320925e-001
1.653691921516902e-007	-3.218725e-004	2.323115e-001
1.664112129137309e-007	-3.340324e-004	2.326199e-001
1.675472879344630e-007	-3.481504e-004	2.329797e-001
1.684684499885917e-007	-3.595137e-004	2.333008e-001
1.684972363027832e-007	-3.598642e-004	2.333118e-001
1.685548089311663e-007	-3.605603e-004	2.333348e-001
1.686699541879324e-007	-3.619500e-004	2.333808e-001
1.687783339334232e-007	-3.632540e-004	2.334240e-001
1.689950934244049e-007	-3.658508e-004	2.335105e-001
1.692356524690286e-007	-3.687204e-004	2.336064e-001
1.693531055470184e-007	-3.701157e-004	2.336532e-001
1.694336186825242e-007	-3.710692e-004	2.336853e-001
1.694930341175355e-007	-3.717714e-004	2.337090e-001
1.695533005832105e-007	-3.724824e-004	2.337337e-001
1.696206429041131e-007	-3.732757e-004	2.337629e-001
1.696939087743036e-007	-3.741371e-004	2.337964e-001
1.697945978081154e-007	-3.753183e-004	2.338431e-001
1.699352279367240e-007	-3.769637e-004	2.339082e-001
1.700619041563664e-007	-3.784421e-004	2.339669e-001
1.701146224286269e-007	-3.790559e-004	2.339913e-001
1.701555531098800e-007	-3.795318e-004	2.340102e-001
1.701933278294536e-007	-3.799706e-004	2.340277e-001
1.702345525469004e-007	-3.804489e-004	2.340468e-001
1.702861560159313e-007	-3.810470e-004	2.340707e-001
1.703482368601737e-007	-3.817654e-004	2.340995e-001
1.704317435724576e-007	-3.827300e-004	2.341381e-001
1.705461670431695e-007	-3.840483e-004	2.341911e-001
1.707066654963133e-007	-3.858907e-004	2.342653e-001
1.709460531275061e-007	-3.886241e-004	2.343761e-001
1.713036705100370e-007	-3.926744e-004	2.345412e-001
1.718775859425515e-007	-3.991278e-004	2.348053e-001
1.718918966390100e-007	-3.992878e-004	2.348118e-001
1.719205180319271e-007	-3.996065e-004	2.348248e-001
1.719777608177612e-007	-4.002431e-004	2.348508e-001
1.720922463894296e-007	-4.015135e-004	2.349028e-001
1.723212175327662e-007	-4.040485e-004	2.350068e-001
1.723283728809955e-007	-4.041275e-004	2.350100e-001
1.723426835774540e-007	-4.042854e-004	2.350165e-001
1.723713049703711e-007	-4.046010e-004	2.350295e-001
1.724285477562053e-007	-4.052314e-004	2.350555e-001
1.725430333278736e-007	-4.064894e-004	2.351074e-001
1.727720044712102e-007	-4.089995e-004	2.352109e-001
1.728292472570444e-007	-4.096254e-004	2.352368e-001
1.729437328287127e-007	-4.108738e-004	2.352884e-001
1.731727039720493e-007	-4.133629e-004	2.353916e-001
1.736306462587226e-007	-4.183230e-004	2.355900e-001
1.741215513252629e-007	-4.236317e-004	2.357866e-001
1.746275052414947e-007	-4.291285e-004	2.359815e-001
1.751846093476950e-007	-4.352902e-004	2.362025e-001
1.758495365492497e-007	-4.428847e-004	2.364817e-001
1.765085669934078e-007	-4.481958e-004	2.367953e-001
1.770939852238305e-007	-4.421600e-004	2.371731e-001
1.775877881304449e-007	-4.161938e-004	2.376620e-001
1.780853747887793e-007	-3.613835e-004	2.383347e-001
1.785839121481792e-007	-2.746174e-004	2.392440e-001
1.791809300182483e-007	-1.342229e-004	2.413507e-001
1.796090058205809e-007	-1.175624e-005	2.441384e-001
1.799132008567664e-007	8.745740e-005	2.466362e-001
1.802497697871373e-007	2.079472e-004	2.492609e-001
1.809229076478791e-007	4.654066e-004	2.532895e-001
1.813181803021587e-007	6.242726e-004	2.540102e-001
1.817452869181792e-007	8.022639e-004	2.531509e-001
1.820343126109191e-007	9.253694e-004	2.522849e-001
1.823701838051106e-007	1.071806e-003	2.512614e-001
1.828323765902703e-007	1.279045e-003	2.497802e-001
1.833671687665973e-007	1.526613e-003	2.479630e-001
1.838949224890658e-007	1.777580e-003	2.463214e-001
1.845005100075227e-007	2.069618e-003	2.450520e-001
1.849521706536644e-007	2.288352e-003	2.445899e-001
1.854637515471556e-007	2.536424e-003	2.443171e-001
1.859638796629369e-007	2.779071e-003	2.441018e-001
1.865993262910833e-007	3.087465e-003	2.438751e-001
1.871759722809128e-007	3.367347e-003	2.437044e-001
1.877526196610937e-007	3.647186e-003	2.435677e-001
1.884960000000002e-007	4.007841e-003	2.434194e-001
1.885703380338909e-007	4.043878e-003	2.434086e-001
1.887190141016722e-007	4.115928e-003	2.433871e-001
1.890163662372349e-007	4.259961e-003	2.433447e-001
1.890907042711255e-007	4.295948e-003	2.433344e-001
1.892393803389068e-007	4.367888e-003	2.433139e-001
1.892765493558522e-007	4.385868e-003	2.433087e-001
1.892858416100885e-007	4.390363e-003	2.433074e-001
1.893044261185612e-007	4.399351e-003	2.433044e-001
1.893415951355065e-007	4.417324e-003	2.432981e-001
1.894159331693971e-007	4.453263e-003	2.432854e-001
1.894883955695602e-007	4.488285e-003	2.432733e-001
1.895065111696010e-007	4.497038e-003	2.432703e-001
1.895427423696826e-007	4.514538e-003	2.432643e-001
1.896333203698864e-007	4.558278e-003	2.432494e-001
1.896695515699680e-007	4.575765e-003	2.432434e-001
1.897601295701719e-007	4.619470e-003	2.432286e-001
1.897963607702534e-007	4.636944e-003	2.432227e-001
1.898093004845683e-007	4.643185e-003	2.432206e-001
1.898222401988831e-007	4.649424e-003	2.432185e-001
1.898351799131979e-007	4.655663e-003	2.432164e-001
1.898481196275128e-007	4.661901e-003	2.432143e-001
1.898610593418276e-007	4.668139e-003	2.432122e-001
1.898739990561425e-007	4.674376e-003	2.432101e-001
1.898869387704573e-007	4.680612e-003	2.432080e-001
1.899231699705389e-007	4.698071e-003	2.432022e-001
1.899503433706000e-007	4.711160e-003	2.431978e-001
1.899865745706816e-007	4.728607e-003	2.431920e-001
1.899956323707020e-007	4.732968e-003	2.431906e-001
1.900137479707428e-007	4.741687e-003	2.431877e-001
1.900499791708243e-007	4.759122e-003	2.431819e-001
1.900590369708447e-007	4.763480e-003	2.431804e-001
1.900771525708855e-007	4.772194e-003	2.431775e-001
1.901224415709874e-007	4.793972e-003	2.431704e-001
1.901405571710282e-007	4.802680e-003	2.431675e-001
1.901858461711302e-007	4.824444e-003	2.431603e-001
1.902039617711709e-007	4.833146e-003	2.431575e-001
