time	V(out1)-V(out2)	I(V5)
1.531606029707164e-006	3.389156e+000	3.714724e+000
1.531960459406686e-006	3.390475e+000	3.705505e+000
1.532282804923762e-006	3.391670e+000	3.698107e+000
1.532517490774764e-006	3.392537e+000	3.694822e+000
1.532788575598142e-006	3.393536e+000	3.693023e+000
1.533058205292544e-006	3.394527e+000	3.691694e+000
1.533515924833949e-006	3.396205e+000	3.690082e+000
1.533804493076933e-006	3.397260e+000	3.689879e+000
1.534105283448613e-006	3.398357e+000	3.690161e+000
1.534376287472616e-006	3.399344e+000	3.690414e+000
1.534689264900721e-006	3.400481e+000	3.690707e+000
1.535025648370292e-006	3.401701e+000	3.691022e+000
1.535355262533077e-006	3.402895e+000	3.691331e+000
1.535705880507690e-006	3.404161e+000	3.692003e+000
1.536050830677194e-006	3.405406e+000	3.693510e+000
1.536407963055217e-006	3.406692e+000	3.695761e+000
1.536721594392606e-006	3.407822e+000	3.697882e+000
1.537046674002471e-006	3.408991e+000	3.700081e+000
1.537450184806678e-006	3.410442e+000	3.702810e+000
1.537906427261303e-006	3.412081e+000	3.706221e+000
1.538372115381329e-006	3.413754e+000	3.710666e+000
1.538857314950155e-006	3.415498e+000	3.716261e+000
1.539261783457043e-006	3.416952e+000	3.721181e+000
1.539628474467339e-006	3.418271e+000	3.725641e+000
1.540175235746716e-006	3.420240e+000	3.732291e+000
1.540877913223892e-006	3.422772e+000	3.742617e+000
1.541113597923252e-006	3.423623e+000	3.750359e+000
1.541316148932794e-006	3.424355e+000	3.762077e+000
1.541440998641570e-006	3.424807e+000	3.770471e+000
1.541581236407076e-006	3.425316e+000	3.779900e+000
1.541861711938089e-006	3.426337e+000	3.798759e+000
1.542399194032585e-006	3.428303e+000	3.834898e+000
1.543014965057689e-006	3.430568e+000	3.876301e+000
1.543733821321899e-006	3.433231e+000	3.926627e+000
1.544215779203198e-006	3.435029e+000	3.965600e+000
1.544775735009035e-006	3.437131e+000	4.017311e+000
1.545211816451317e-006	3.438778e+000	4.059065e+000
1.545738797029385e-006	3.440785e+000	4.108408e+000
1.546792758185521e-006	3.444835e+000	4.201304e+000
1.547926429199369e-006	3.449235e+000	4.287706e+000
1.548822087648284e-006	3.452742e+000	4.341077e+000
1.549262577221597e-006	3.454478e+000	4.363096e+000
1.549811797937399e-006	3.456652e+000	4.386429e+000
1.550213267811725e-006	3.458245e+000	4.398462e+000
1.550492538734681e-006	3.459354e+000	4.405011e+000
1.550805861445339e-006	3.460600e+000	4.412358e+000
1.551432506866656e-006	3.463094e+000	4.427052e+000
1.552070472793755e-006	3.465636e+000	4.442012e+000
1.552473759842402e-006	3.467244e+000	4.450207e+000
1.552690014046157e-006	3.468107e+000	4.451973e+000
1.552964306345046e-006	3.469201e+000	4.451052e+000
1.553120639554641e-006	3.469823e+000	4.450134e+000
1.553314125623669e-006	3.470592e+000	4.448999e+000
1.553701097761724e-006	3.472128e+000	4.446728e+000
1.554062836149114e-006	3.473562e+000	4.444605e+000
1.554446901522863e-006	3.475080e+000	4.442062e+000
1.554687555752482e-006	3.476030e+000	4.439789e+000
1.554992691707306e-006	3.477231e+000	4.436066e+000
1.555220434856814e-006	3.478127e+000	4.433132e+000
1.555509431276946e-006	3.479259e+000	4.429408e+000
1.555842025112758e-006	3.480560e+000	4.424775e+000
1.556096180620149e-006	3.481552e+000	4.420478e+000
1.556352313421317e-006	3.482548e+000	4.415374e+000
1.556717327026436e-006	3.483963e+000	4.406145e+000
1.556923836457940e-006	3.484760e+000	4.398613e+000
1.557109702625013e-006	3.485474e+000	4.390548e+000
1.557294109401640e-006	3.486178e+000	4.382546e+000
1.557662922954895e-006	3.487575e+000	4.366543e+000
1.558035415501790e-006	3.488973e+000	4.350379e+000
1.558626057666179e-006	3.491160e+000	4.324713e+000
1.559262716189550e-006	3.493481e+000	4.296932e+000
1.560162777361132e-006	3.496710e+000	4.258065e+000
1.561159284488337e-006	3.500237e+000	4.217556e+000
1.562538932787297e-006	3.505078e+000	4.169680e+000
1.564010627642640e-006	3.510223e+000	4.129282e+000
1.564667193249593e-006	3.512516e+000	4.114818e+000
1.565466853752373e-006	3.515310e+000	4.101437e+000
1.566014669186367e-006	3.517225e+000	4.095815e+000
1.566324630277313e-006	3.518310e+000	4.093702e+000
1.566702249865328e-006	3.519632e+000	4.091171e+000
1.567051745135235e-006	3.520856e+000	4.088977e+000
1.567455514793353e-006	3.522272e+000	4.087174e+000
1.567712801011918e-006	3.523175e+000	4.087060e+000
1.568012949430039e-006	3.524229e+000	4.088177e+000
1.568368840895829e-006	3.525480e+000	4.090240e+000
1.568684827296776e-006	3.526591e+000	4.092243e+000
1.569017180953138e-006	3.527762e+000	4.094349e+000
1.569505155925985e-006	3.529484e+000	4.097442e+000
1.569863871202688e-006	3.530751e+000	4.099716e+000
1.570185208796684e-006	3.531887e+000	4.101801e+000
1.570344242758868e-006	3.532449e+000	4.103299e+000
1.570452992013029e-006	3.532835e+000	4.105163e+000
1.570599326295929e-006	3.533354e+000	4.109144e+000
1.570723244583095e-006	3.533794e+000	4.113745e+000
1.570844151926522e-006	3.534225e+000	4.118819e+000
1.570954336222022e-006	3.534618e+000	4.123443e+000
1.571153005958570e-006	3.535330e+000	4.131779e+000
1.571341946287307e-006	3.536009e+000	4.139708e+000
1.571685558008485e-006	3.537251e+000	4.154127e+000
1.572041782319505e-006	3.538546e+000	4.169075e+000
1.572591562642655e-006	3.540563e+000	4.192146e+000
1.573182982847502e-006	3.542753e+000	4.217526e+000
1.573787930979023e-006	3.545022e+000	4.244635e+000
1.574417847964741e-006	3.547420e+000	4.273483e+000
1.575140868222579e-006	3.550223e+000	4.306586e+000
1.576317219704331e-006	3.554882e+000	4.358783e+000
1.577573473907362e-006	3.559968e+000	4.408444e+000
1.578951641704584e-006	3.565664e+000	4.446181e+000
1.581344656213603e-006	3.575688e+000	4.481100e+000
1.581919562950816e-006	3.578114e+000	4.484813e+000
1.582305513563120e-006	3.579750e+000	4.482764e+000
1.582546490894302e-006	3.580772e+000	4.478196e+000
1.582667253099998e-006	3.581284e+000	4.475194e+000
1.582818852008747e-006	3.581927e+000	4.471427e+000
1.583039021834901e-006	3.582860e+000	4.465955e+000
1.583269962776278e-006	3.583838e+000	4.460216e+000
1.583560946658325e-006	3.585070e+000	4.452984e+000
1.583963000541657e-006	3.586771e+000	4.442992e+000
1.584399473117494e-006	3.588616e+000	4.431927e+000
1.584736661155448e-006	3.590040e+000	4.422070e+000
1.585114706565608e-006	3.591635e+000	4.408817e+000
1.585411802294593e-006	3.592886e+000	4.397677e+000
1.585725880281561e-006	3.594208e+000	4.385901e+000
1.585980364994960e-006	3.595278e+000	4.376359e+000
1.586169449881801e-006	3.596072e+000	4.367010e+000
1.586297372709870e-006	3.596608e+000	4.356856e+000
1.586415181048910e-006	3.597102e+000	4.345342e+000
1.586530001481521e-006	3.597582e+000	4.334078e+000
1.586759642346743e-006	3.598541e+000	4.311552e+000
1.587009199371063e-006	3.599580e+000	4.287071e+000
1.587508313419702e-006	3.601649e+000	4.238111e+000
1.587989655368971e-006	3.603634e+000	4.192152e+000
1.588952339267507e-006	3.607573e+000	4.110617e+000
1.589798757623731e-006	3.611011e+000	4.055428e+000
1.590325546368473e-006	3.613134e+000	4.032367e+000
1.591004621550382e-006	3.615852e+000	4.013561e+000
1.591519920042516e-006	3.617903e+000	4.004731e+000
1.592185361315376e-006	3.620539e+000	3.998429e+000
1.592600540763758e-006	3.622178e+000	3.997183e+000
1.592912221669057e-006	3.623404e+000	3.997305e+000
1.593262618299670e-006	3.624780e+000	3.997441e+000
1.593594825631586e-006	3.626082e+000	3.997571e+000
1.593936353853442e-006	3.627419e+000	3.997704e+000
1.594332851122689e-006	3.628966e+000	3.997858e+000
1.594705766264665e-006	3.630419e+000	3.998111e+000
1.594974224853652e-006	3.631463e+000	3.998916e+000
1.595339935110622e-006	3.632884e+000	4.001197e+000
1.595580880060460e-006	3.633819e+000	4.002989e+000
1.595857229463771e-006	3.634892e+000	4.005044e+000
1.596164566050797e-006	3.636084e+000	4.007330e+000
1.596489667843720e-006	3.637345e+000	4.009748e+000
1.596886358137288e-006	3.638883e+000	4.012698e+000
1.597290386959583e-006	3.640449e+000	4.015869e+000
1.597570876913502e-006	3.641535e+000	4.018627e+000
1.597931835851963e-006	3.642934e+000	4.023015e+000
1.598240816303911e-006	3.644132e+000	4.027007e+000
1.598582632500790e-006	3.645458e+000	4.031422e+000
1.598998240073859e-006	3.647071e+000	4.036791e+000
1.599435800941951e-006	3.648770e+000	4.042443e+000
1.599663094356482e-006	3.649653e+000	4.045380e+000
1.599832851682671e-006	3.650313e+000	4.047915e+000
1.599931700993851e-006	3.650698e+000	4.050757e+000
1.600022597812608e-006	3.651052e+000	4.055269e+000
1.600096604248039e-006	3.651340e+000	4.059613e+000
1.600174364347302e-006	3.651643e+000	4.064178e+000
1.600302024391401e-006	3.652141e+000	4.071718e+000
1.600432514864655e-006	3.652651e+000	4.079783e+000
1.600641309296066e-006	3.653467e+000	4.093448e+000
1.600845265074803e-006	3.654267e+000	4.107055e+000
1.601090545912283e-006	3.655232e+000	4.123418e+000
1.601581107587242e-006	3.657169e+000	4.156145e+000
1.602187984885719e-006	3.659577e+000	4.197352e+000
1.602770317083537e-006	3.661902e+000	4.240799e+000
1.603375482669333e-006	3.664334e+000	4.291914e+000
1.603865040863945e-006	3.666313e+000	4.335816e+000
1.604376335855892e-006	3.668395e+000	4.382332e+000
1.605356032518126e-006	3.672422e+000	4.468193e+000
1.606941644555324e-006	3.679016e+000	4.584223e+000
1.608675240794202e-006	3.686300e+000	4.674460e+000
1.609252302373892e-006	3.688741e+000	4.693812e+000
1.609743417587384e-006	3.690826e+000	4.706304e+000
1.610356493901760e-006	3.693432e+000	4.721725e+000
1.610991033662213e-006	3.696133e+000	4.736715e+000
1.611453786688109e-006	3.698105e+000	4.745469e+000
1.611765309928814e-006	3.699431e+000	4.747734e+000
1.612218295916076e-006	3.701359e+000	4.745742e+000
1.612359291278572e-006	3.701958e+000	4.744632e+000
1.612566146883131e-006	3.702836e+000	4.743003e+000
1.612830811392332e-006	3.703957e+000	4.740919e+000
1.613129596499798e-006	3.705220e+000	4.738566e+000
1.613477379287389e-006	3.706688e+000	4.735811e+000
1.613896670726798e-006	3.708455e+000	4.732340e+000
1.614132628753797e-006	3.709447e+000	4.729839e+000
1.614388073086382e-006	3.710518e+000	4.726153e+000
1.614620238745894e-006	3.711490e+000	4.722271e+000
1.614865968484414e-006	3.712517e+000	4.718050e+000
1.615161851277228e-006	3.713749e+000	4.712966e+000
1.615598898642013e-006	3.715565e+000	4.704001e+000
1.615782336647133e-006	3.716324e+000	4.698001e+000
1.615971355574295e-006	3.717102e+000	4.689973e+000
1.616177499098934e-006	3.717947e+000	4.681031e+000
1.616455010147474e-006	3.719076e+000	4.668993e+000
1.616929985501153e-006	3.720991e+000	4.648389e+000
1.617516560067872e-006	3.723327e+000	4.622920e+000
1.618218260914217e-006	3.726079e+000	4.592441e+000
1.619218292345734e-006	3.729942e+000	4.549946e+000
1.620252498797643e-006	3.733887e+000	4.510017e+000
1.621694382193032e-006	3.739347e+000	4.463028e+000
1.622769318284871e-006	3.743405e+000	4.434304e+000
1.623681789941371e-006	3.746845e+000	4.413659e+000
1.624500036398538e-006	3.749930e+000	4.398779e+000
1.624868622787973e-006	3.751321e+000	4.395470e+000
1.625110263448163e-006	3.752233e+000	4.394760e+000
1.625402941314976e-006	3.753338e+000	4.393901e+000
1.625703505183847e-006	3.754474e+000	4.393019e+000
1.626029383591734e-006	3.755706e+000	4.392063e+000
1.626371762156318e-006	3.757002e+000	4.391058e+000
1.626742002108620e-006	3.758404e+000	4.389972e+000
1.627156572849057e-006	3.759975e+000	4.389027e+000
1.627483785512609e-006	3.761216e+000	4.389303e+000
1.627764762081620e-006	3.762282e+000	4.390766e+000
1.627947736291654e-006	3.762978e+000	4.392067e+000
1.628151916379538e-006	3.763754e+000	4.393519e+000
1.628504120427793e-006	3.765095e+000	4.396024e+000
1.628902881163385e-006	3.766614e+000	4.398860e+000
1.629339013052611e-006	3.768278e+000	4.403133e+000
1.629478353840861e-006	3.768810e+000	4.406483e+000
1.629644890340112e-006	3.769448e+000	4.412849e+000
1.629757193512443e-006	3.769879e+000	4.417438e+000
1.629891220789672e-006	3.770395e+000	4.422915e+000
1.630159275344129e-006	3.771432e+000	4.433867e+000
1.630695384453044e-006	3.773519e+000	4.455773e+000
1.631228522394624e-006	3.775612e+000	4.477558e+000
1.631967365278418e-006	3.778544e+000	4.508285e+000
1.632705175430663e-006	3.781509e+000	4.540305e+000
1.633329886524610e-006	3.784055e+000	4.568359e+000
1.633957991498583e-006	3.786654e+000	4.596831e+000
1.634811842592011e-006	3.790250e+000	4.634532e+000
1.636138016822632e-006	3.795943e+000	4.687222e+000
1.637427131187565e-006	3.801571e+000	4.728467e+000
1.638459321906231e-006	3.806136e+000	4.751222e+000
1.639379678699903e-006	3.810235e+000	4.763318e+000
1.639728898565012e-006	3.811798e+000	4.766706e+000
1.640199117110716e-006	3.813906e+000	4.771268e+000
1.640399044009212e-006	3.814804e+000	4.773208e+000
1.640525261091644e-006	3.815372e+000	4.774432e+000
1.640598567592758e-006	3.815702e+000	4.775144e+000
1.640663226270646e-006	3.815993e+000	4.775771e+000
1.640724988707434e-006	3.816271e+000	4.776370e+000
1.640804488057156e-006	3.816629e+000	4.777068e+000
1.640920755901726e-006	3.817153e+000	4.777871e+000
1.640923489675558e-006	3.817165e+000	4.777851e+000
1.640924173119016e-006	3.817168e+000	4.777837e+000
1.640924343979880e-006	3.817169e+000	4.777833e+000
1.640924685701609e-006	3.817170e+000	4.777826e+000
1.640925369145067e-006	3.817174e+000	4.777812e+000
1.640926736031983e-006	3.817180e+000	4.777784e+000
1.640929469805815e-006	3.817192e+000	4.777727e+000
1.640934937353479e-006	3.817217e+000	4.777614e+000
1.640945872448806e-006	3.817266e+000	4.777388e+000
1.640967742639461e-006	3.817365e+000	4.776936e+000
1.641011483020771e-006	3.817562e+000	4.776031e+000
1.641098963783392e-006	3.817956e+000	4.774223e+000
1.641151928309340e-006	3.818195e+000	4.773128e+000
1.641193963777147e-006	3.818384e+000	4.772259e+000
1.641226183276857e-006	3.818529e+000	4.771592e+000
1.641261468159317e-006	3.818688e+000	4.770863e+000
1.641298617284115e-006	3.818856e+000	4.770095e+000
1.641340895031423e-006	3.819046e+000	4.769221e+000
1.641400349376689e-006	3.819314e+000	4.767992e+000
1.641473624245226e-006	3.819644e+000	4.766476e+000
1.641582277061434e-006	3.820134e+000	4.764230e+000
1.641736751039316e-006	3.820830e+000	4.761036e+000
1.641969585962813e-006	3.821878e+000	4.756149e+000
1.642334469455610e-006	3.823521e+000	4.747769e+000
1.642621882074268e-006	3.824814e+000	4.740154e+000
1.642906074169250e-006	3.826092e+000	4.732094e+000
1.643200595991565e-006	3.827415e+000	4.723742e+000
1.643789639636194e-006	3.830059e+000	4.707037e+000
1.643798739190032e-006	3.830100e+000	4.706779e+000
1.643816938297709e-006	3.830181e+000	4.706263e+000
1.643853336513063e-006	3.830345e+000	4.705231e+000
1.643926132943770e-006	3.830671e+000	4.703166e+000
1.644071725805185e-006	3.831324e+000	4.698917e+000
1.644108124020539e-006	3.831487e+000	4.697694e+000
1.644180920451246e-006	3.831813e+000	4.694976e+000
1.644326513312661e-006	3.832465e+000	4.689517e+000
1.644545445762095e-006	3.833444e+000	4.681309e+000
1.644983310660963e-006	3.835402e+000	4.662344e+000
1.645201428226180e-006	3.836375e+000	4.647805e+000
1.645412506771934e-006	3.837315e+000	4.628694e+000
1.645588234635400e-006	3.838096e+000	4.611598e+000
1.645799745238244e-006	3.839034e+000	4.590939e+000
1.646222766443932e-006	3.840903e+000	4.549712e+000
1.646872793731131e-006	3.843761e+000	4.487611e+000
1.647572371125998e-006	3.846819e+000	4.426277e+000
1.648161386185543e-006	3.849378e+000	4.382094e+000
1.648652225443718e-006	3.851499e+000	4.352316e+000
1.649033759183478e-006	3.853140e+000	4.335616e+000
1.649323705521187e-006	3.854383e+000	4.325699e+000
1.649648139733797e-006	3.855770e+000	4.315853e+000
1.649896558978860e-006	3.856829e+000	4.310547e+000
1.650171943438672e-006	3.858001e+000	4.306535e+000
1.650447418106476e-006	3.859169e+000	4.302839e+000
1.650998367442084e-006	3.861501e+000	4.295995e+000
1.651280110969705e-006	3.862690e+000	4.293869e+000
1.651648371776333e-006	3.864240e+000	4.293062e+000
1.651946048305377e-006	3.865491e+000	4.292849e+000
1.652256107418951e-006	3.866792e+000	4.292627e+000
1.652562448956509e-006	3.868075e+000	4.292408e+000
1.652876257186712e-006	3.869387e+000	4.292183e+000
1.653215639079531e-006	3.870803e+000	4.291940e+000
1.653562980575881e-006	3.872250e+000	4.291692e+000
1.653879099530659e-006	3.873564e+000	4.291939e+000
1.654131856787627e-006	3.874614e+000	4.293172e+000
1.654390860317288e-006	3.875689e+000	4.295295e+000
1.654586541103158e-006	3.876501e+000	4.297039e+000
1.654807118893889e-006	3.877417e+000	4.299005e+000
1.655086981029747e-006	3.878578e+000	4.301499e+000
1.655364919857473e-006	3.879732e+000	4.303976e+000
1.655736054659145e-006	3.881271e+000	4.307284e+000
1.656080669480417e-006	3.882701e+000	4.310357e+000
1.656505467069243e-006	3.884463e+000	4.314146e+000
1.656915873963930e-006	3.886165e+000	4.317912e+000
1.657523315385210e-006	3.888684e+000	4.324268e+000
1.658121948292458e-006	3.891167e+000	4.331670e+000
1.658690164124965e-006	3.893527e+000	4.341899e+000
1.658945955929595e-006	3.894591e+000	4.352092e+000
1.659363518776268e-006	3.896331e+000	4.377531e+000
1.659438621585110e-006	3.896644e+000	4.382405e+000
1.659588827202794e-006	3.897273e+000	4.392154e+000
1.659889238438164e-006	3.898532e+000	4.411650e+000
1.659934946067504e-006	3.898724e+000	4.414616e+000
1.660026361326185e-006	3.899108e+000	4.420548e+000
1.660123775414446e-006	3.899518e+000	4.426869e+000
1.660190904402282e-006	3.899800e+000	4.431223e+000
1.660280721708297e-006	3.900179e+000	4.437048e+000
1.660322723841535e-006	3.900356e+000	4.439771e+000
1.660386699364406e-006	3.900625e+000	4.443919e+000
1.660469674570273e-006	3.900976e+000	4.449299e+000
1.660545721290904e-006	3.901297e+000	4.454230e+000
1.660697814732166e-006	3.901940e+000	4.464091e+000
1.660709429896035e-006	3.901989e+000	4.464844e+000
1.660755890551511e-006	3.902185e+000	4.467856e+000
1.660864298747623e-006	3.902645e+000	4.474885e+000
1.660972706943736e-006	3.903104e+000	4.481913e+000
1.661081115139848e-006	3.903564e+000	4.488941e+000
1.661123150970993e-006	3.903742e+000	4.491666e+000
1.661165186802139e-006	3.903921e+000	4.494391e+000
1.661207222633284e-006	3.904100e+000	4.497116e+000
1.661249258464430e-006	3.904278e+000	4.499841e+000
1.661291294295575e-006	3.904457e+000	4.502566e+000
1.661333330126720e-006	3.904636e+000	4.505291e+000
1.661375365957866e-006	3.904815e+000	4.508016e+000
1.661406339728184e-006	3.904947e+000	4.510190e+000
1.661468287268819e-006	3.905211e+000	4.515068e+000
1.661483774153978e-006	3.905277e+000	4.516373e+000
1.661514747924296e-006	3.905409e+000	4.519052e+000
1.661626474738656e-006	3.905885e+000	4.528715e+000
1.661738201553017e-006	3.906362e+000	4.538378e+000
1.661849928367377e-006	3.906840e+000	4.548040e+000
1.661961655181737e-006	3.907318e+000	4.557702e+000
1.662073381996098e-006	3.907797e+000	4.567364e+000
1.662185108810458e-006	3.908276e+000	4.577025e+000
1.662296835624819e-006	3.908756e+000	4.586686e+000
1.662372057638447e-006	3.909079e+000	4.593189e+000
1.662447279652076e-006	3.909403e+000	4.599693e+000
1.662522501665705e-006	3.909727e+000	4.606196e+000
1.662597723679334e-006	3.910051e+000	4.612699e+000
1.662672945692963e-006	3.910376e+000	4.619202e+000
1.662748167706591e-006	3.910700e+000	4.625705e+000
1.662823389720220e-006	3.911025e+000	4.632207e+000
1.662850491769248e-006	3.911142e+000	4.634550e+000
1.662865978654407e-006	3.911209e+000	4.635889e+000
1.662896952424725e-006	3.911343e+000	4.638565e+000
1.662958899965360e-006	3.911611e+000	4.643916e+000
1.663045630449480e-006	3.911986e+000	4.651407e+000
1.663136085523053e-006	3.912379e+000	4.659218e+000
1.663295846501538e-006	3.913072e+000	4.673086e+000
1.663530409893335e-006	3.914092e+000	4.693739e+000
1.663971469929896e-006	3.916018e+000	4.732189e+000
1.664668392581643e-006	3.919078e+000	4.790013e+000
1.665525894940899e-006	3.922867e+000	4.852958e+000
1.666386128708855e-006	3.926694e+000	4.903291e+000
1.667209100624580e-006	3.930375e+000	4.941286e+000
1.667987431232431e-006	3.933871e+000	4.968848e+000
1.668634954373576e-006	3.936786e+000	4.984699e+000
1.669175608260513e-006	3.939224e+000	4.994925e+000
1.669642401080240e-006	3.941330e+000	5.002698e+000
1.670165996148286e-006	3.943695e+000	5.009291e+000
1.670578562969355e-006	3.945559e+000	5.010020e+000
1.671008145364576e-006	3.947497e+000	5.004841e+000
1.671508094908794e-006	3.949748e+000	4.995567e+000
1.672077148400059e-006	3.952302e+000	4.983546e+000
1.672711673565147e-006	3.955140e+000	4.965869e+000
1.673399863607757e-006	3.958204e+000	4.938399e+000
1.674241710155693e-006	3.961924e+000	4.887176e+000
1.675307399024972e-006	3.966581e+000	4.794944e+000
1.675955152575927e-006	3.969373e+000	4.727086e+000
1.676388098857916e-006	3.971215e+000	4.678501e+000
1.676630314924615e-006	3.972238e+000	4.651612e+000
1.676734697271497e-006	3.972677e+000	4.640989e+000
1.676780083293731e-006	3.972867e+000	4.637244e+000
1.676836853958828e-006	3.973105e+000	4.633656e+000
1.676877001772894e-006	3.973273e+000	4.631553e+000
1.676921979139548e-006	3.973460e+000	4.629410e+000
1.676984938951338e-006	3.973723e+000	4.626513e+000
1.677060161641933e-006	3.974036e+000	4.623143e+000
1.677190623776409e-006	3.974579e+000	4.617407e+000
1.677354828466421e-006	3.975260e+000	4.610253e+000
1.677683237846444e-006	3.976615e+000	4.595987e+000
1.678075126627559e-006	3.978225e+000	4.579377e+000
1.678459400992321e-006	3.979796e+000	4.563928e+000
1.678884488891219e-006	3.981528e+000	4.547368e+000
1.679274800625081e-006	3.983113e+000	4.532926e+000
1.679683445600343e-006	3.984770e+000	4.519458e+000
1.680075875405679e-006	3.986358e+000	4.507551e+000
1.680480266507561e-006	3.987993e+000	4.495457e+000
1.680880625521930e-006	3.989610e+000	4.483860e+000
1.681281147231528e-006	3.991226e+000	4.473487e+000
1.681691948995053e-006	3.992883e+000	4.464199e+000
1.682084802944257e-006	3.994468e+000	4.455776e+000
1.682461720772857e-006	3.995988e+000	4.447701e+000
1.682859185850294e-006	3.997591e+000	4.439196e+000
1.683274559763249e-006	3.999267e+000	4.430761e+000
1.683667369801123e-006	4.000851e+000	4.425374e+000
1.684080167090132e-006	4.002517e+000	4.423707e+000
1.684487000038892e-006	4.004160e+000	4.423761e+000
1.684632440836286e-006	4.004748e+000	4.423784e+000
1.684764029297305e-006	4.005280e+000	4.423811e+000
1.684846047350666e-006	4.005612e+000	4.423837e+000
1.684940138420118e-006	4.005992e+000	4.423883e+000
1.685033839150499e-006	4.006371e+000	4.423953e+000
1.685131952771366e-006	4.006768e+000	4.424068e+000
1.685260594595444e-006	4.007289e+000	4.424307e+000
1.685393803090265e-006	4.007829e+000	4.424704e+000
1.685498781699071e-006	4.008254e+000	4.425220e+000
1.685587868783437e-006	4.008615e+000	4.425948e+000
1.685686876789428e-006	4.009016e+000	4.427142e+000
1.685783170365152e-006	4.009406e+000	4.428548e+000
1.685875712534630e-006	4.009781e+000	4.429910e+000
1.685959880252543e-006	4.010122e+000	4.431002e+000
1.686040916997322e-006	4.010451e+000	4.431834e+000
1.686125733057450e-006	4.010795e+000	4.432476e+000
1.686203125250784e-006	4.011109e+000	4.432903e+000
1.686296853441407e-006	4.011489e+000	4.433295e+000
1.686398531703384e-006	4.011902e+000	4.433627e+000
1.686535974906212e-006	4.012460e+000	4.433980e+000
1.686686156230170e-006	4.013070e+000	4.434282e+000
1.686882048143526e-006	4.013865e+000	4.434588e+000
1.687080343672135e-006	4.014671e+000	4.434830e+000
1.687320809558377e-006	4.015649e+000	4.435057e+000
1.687553165049370e-006	4.016594e+000	4.435583e+000
1.687779479623280e-006	4.017516e+000	4.436796e+000
1.687991370735765e-006	4.018379e+000	4.438756e+000
1.688203215266783e-006	4.019243e+000	4.442829e+000
1.688430226767950e-006	4.020172e+000	4.450158e+000
1.688739263211937e-006	4.021440e+000	4.461763e+000
1.689076553015511e-006	4.022832e+000	4.474498e+000
1.689621936912984e-006	4.025096e+000	4.495585e+000
1.690118066764531e-006	4.027172e+000	4.515403e+000
1.690590436650580e-006	4.029163e+000	4.534563e+000
1.691097264547396e-006	4.031317e+000	4.555626e+000
1.691610314332747e-006	4.033518e+000	4.577879e+000
1.692131740724003e-006	4.035777e+000	4.600896e+000
1.692717196799786e-006	4.038341e+000	4.626690e+000
1.693255785437049e-006	4.040726e+000	4.650414e+000
1.693877938518413e-006	4.043511e+000	4.677557e+000
1.694465842782308e-006	4.046173e+000	4.701900e+000
1.695220324669805e-006	4.049626e+000	4.729465e+000
1.696040137530415e-006	4.053414e+000	4.754913e+000
1.696879655480308e-006	4.057325e+000	4.776377e+000
1.697682037236315e-006	4.061088e+000	4.790187e+000
1.698856514987454e-006	4.066620e+000	4.801341e+000
1.699923130696016e-006	4.071652e+000	4.802032e+000
1.700745208001502e-006	4.075526e+000	4.790555e+000
1.701362998498260e-006	4.078425e+000	4.776236e+000
1.701962106831408e-006	4.081221e+000	4.760545e+000
1.702760731072083e-006	4.084916e+000	4.736548e+000
1.703529862320162e-006	4.088438e+000	4.707425e+000
1.703963258601172e-006	4.090397e+000	4.682299e+000
1.704383277161536e-006	4.092269e+000	4.649938e+000
1.704781625990927e-006	4.094019e+000	4.616198e+000
1.705156823604772e-006	4.095643e+000	4.582314e+000
1.705634308596082e-006	4.097672e+000	4.537780e+000
1.706175198980197e-006	4.099923e+000	4.490490e+000
1.707256979748429e-006	4.104345e+000	4.415337e+000
1.708428464861441e-006	4.109079e+000	4.363361e+000
1.709330406192292e-006	4.112689e+000	4.342721e+000
1.710180852677632e-006	4.116063e+000	4.334207e+000
1.711570638208925e-006	4.121533e+000	4.330278e+000
1.713443310696710e-006	4.128858e+000	4.335491e+000
1.715331355631277e-006	4.136225e+000	4.349949e+000
1.717164977735589e-006	4.143395e+000	4.381650e+000
1.718533573799247e-006	4.148781e+000	4.436202e+000
1.719805668158338e-006	4.153840e+000	4.515041e+000
1.720960315645816e-006	4.158490e+000	4.601346e+000
1.722423690289207e-006	4.164465e+000	4.721992e+000
1.723772063841314e-006	4.170047e+000	4.828043e+000
1.725229849944694e-006	4.176162e+000	4.917669e+000
1.727000518128957e-006	4.183666e+000	4.986459e+000
1.728658660789980e-006	4.190723e+000	5.000997e+000
1.731503203837140e-006	4.202649e+000	4.870173e+000
1.736568174916116e-006	4.223281e+000	4.406575e+000
1.737741795058411e-006	4.227894e+000	4.324798e+000
1.738713748572344e-006	4.231613e+000	4.290404e+000
1.739650137356204e-006	4.235178e+000	4.262715e+000
1.740731135116205e-006	4.239285e+000	4.236753e+000
1.741779417939390e-006	4.243265e+000	4.216553e+000
1.742944102684261e-006	4.247690e+000	4.204273e+000
1.744306500423225e-006	4.252876e+000	4.205953e+000
1.745970029033081e-006	4.259235e+000	4.221563e+000
1.747550418006064e-006	4.265309e+000	4.247434e+000
1.747821513024429e-006	4.266359e+000	4.254684e+000
1.748363703061157e-006	4.268477e+000	4.273881e+000
1.748922913966772e-006	4.270678e+000	4.295500e+000
1.749426311500680e-006	4.272677e+000	4.315795e+000
